INSEE_C;taux_vacance_25_pct;taux_vacance_long_25_pct
54196;6.51;4.02
54197;3.08;
54199;7.11;
54205;6.85;4.57
54208;7.02;
54214;;
54215;6.68;3.07
54220;23.08;
54222;7.82;5.44
54226;;
54227;7.4;3.78
54232;5.71;3.1
54234;5.14;2.65
54251;13.58;
54252;5.95;
54253;4.37;
54254;5.4;3.49
54257;2.64;1.07
54261;9.92;6.88
54263;10.48;6.36
54265;3.22;1.4
54268;;
54270;7.56;4.14
54273;9.23;5.14
54274;6.96;3.07
54276;4.49;
54277;9.19;
54279;6.93;4.11
54280;10.75;6.34
54284;12.87;6.43
54286;4.15;2.29
54289;;
54295;8.24;
54300;5.39;3.07
54303;;
54304;6.62;3.09
54305;8.09;5.49
54306;8.27;
54314;4.87;2.47
54318;4.5;2.85
54321;10.16;7.04
54322;11.78;6.97
54323;10.0;5.94
54328;3.03;1.26
54329;13.37;8.21
54331;12.35;
54332;5.57;2.33
54336;4.09;
54339;6.01;3.13
54351;6.55;3.46
54352;8.45;5.4
54353;6.28;3.38
54354;;
54357;8.14;3.95
54362;6.54;3.89
54366;3.05;
54382;8.43;5.56
54383;5.39;
54385;4.57;
54391;8.69;5.48
54392;;
54393;14.14;10.34
54395;9.77;4.17
54397;6.24;3.1
54399;14.29;
54400;8.08;4.22
54413;;
54414;4.0;
54415;7.25;3.71
54420;;
54423;13.84;8.04
54425;12.15;8.41
54427;;
54428;9.7;6.7
54430;6.32;2.72
54431;11.74;7.73
54432;7.75;3.59
54439;2.35;0.73
54447;;
54451;7.69;5.01
54459;3.5;1.84
54461;;
54462;7.32;4.12
54463;;
54465;8.36;4.64
54468;;
54472;5.4;
54482;6.18;2.73
54483;7.35;3.26
54490;3.69;
54493;8.19;4.63
54495;2.98;1.18
54498;2.75;1.27
54508;;
54511;;
54513;8.21;
54518;16.38;11.62
54519;5.04;
54521;9.24;6.37
54526;4.54;2.28
54528;10.94;6.44
54533;4.5;3.12
54534;;
54536;9.9;6.17
54542;5.96;3.89
54546;6.08;
54547;6.37;1.95
54548;8.54;
54549;7.49;4.62
54557;2.81;
54559;8.82;
54561;;
54563;12.58;8.8
54575;4.92;3.42
54578;4.95;1.96
54579;;
54580;7.27;4.1
54584;3.99;
54585;7.14;
54589;;
54602;;
55009;8.16;
55010;7.5;4.52
55011;;
55029;14.61;9.89
55040;16.25;
55043;7.07;4.57
55045;4.82;
55046;;
55049;10.95;
55063;11.18;6.11
55078;12.02;
55084;;
55087;29.55;
55093;17.19;
55097;14.55;
55100;;
55102;7.36;
55105;12.75;
55116;;
55117;12.37;7.8
55119;;
55122;13.2;8.63
55124;11.38;
55125;7.81;
55129;;
55132;8.65;5.44
55138;;
55141;;
55144;12.56;
55145;12.38;8.79
55150;13.43;
55154;5.14;3.12
55158;8.56;
55165;8.61;
55166;4.67;2.69
55167;16.87;9.54
55169;6.12;
55181;9.99;6.11
55184;8.2;5.78
55186;5.4;3.41
55197;;
55198;10.32;
55204;;
55215;17.89;12.52
55220;;
55224;5.9;
55236;7.88;
55248;15.88;
55251;23.21;
55253;10.5;7.35
55258;12.86;
55262;19.71;
55267;;
55268;7.09;
55274;11.11;
55279;8.52;
55288;9.59;4.96
55291;15.06;10.56
55296;9.96;4.21
55302;5.92;
55322;;
55324;19.87;12.82
55333;;
55335;11.01;
55340;11.45;
55344;;
55346;13.77;
55348;21.07;16.86
55351;14.48;9.65
55364;11.43;7.79
55366;5.27;
55369;4.65;
55374;;
55398;5.65;
55404;10.34;
55409;;
55416;13.08;
55427;10.04;7.14
55435;6.59;
55442;12.4;
55443;;
55463;21.86;17.03
55467;7.69;
55485;;
55488;;
55490;16.81;
55492;8.51;
55496;7.37;
55498;7.83;
55500;6.61;
55501;7.14;
55502;21.29;14.48
55505;5.92;2.92
55514;5.0;
55516;14.74;9.29
55517;12.36;6.74
55519;14.2;12.5
55520;8.33;
55527;11.34;7.56
55532;12.24;
55533;15.52;11.41
55541;6.15;
55543;4.87;
55545;12.24;7.12
55551;12.02;8.09
55553;8.11;5.56
55555;;
55561;24.44;
55563;;
55566;9.57;
55573;6.83;4.23
55582;;
56001;5.48;3.04
56002;6.46;4.13
56003;4.06;1.63
56004;6.76;4.73
56005;3.22;1.67
56006;8.47;6.24
56007;5.37;2.38
56008;3.63;1.48
56009;3.73;1.97
56010;8.46;5.24
56011;7.59;5.32
56012;5.12;2.23
56013;4.53;2.01
56014;7.33;4.52
56017;7.08;4.62
56018;4.17;2.14
56020;4.43;
56021;5.0;2.67
56022;4.73;2.74
56023;4.9;2.59
56024;11.51;8.36
56026;11.53;8.27
56027;8.76;
56028;9.18;5.81
56030;4.17;2.74
56031;7.12;4.11
56032;7.02;4.91
56033;9.33;5.97
56034;4.25;2.31
56035;13.47;9.37
56036;3.43;1.2
56039;8.67;5.39
56040;4.0;2.32
56041;10.3;7.21
56042;5.41;3.09
56043;10.43;7.66
56045;7.67;
56046;6.41;3.66
56047;8.17;5.09
56048;11.98;8.84
56051;8.33;5.05
56052;3.68;2.13
56053;5.23;2.95
56054;4.14;2.17
56055;5.78;2.43
56057;10.08;7.43
56058;4.48;2.62
56060;9.62;6.7
56061;7.7;5.0
56062;4.74;2.05
56063;1.45;
56066;11.31;6.94
56067;5.24;2.48
56069;5.58;3.2
56070;9.24;5.85
56071;7.28;
56072;9.0;
56073;16.88;10.73
56074;6.5;3.97
56075;7.84;5.16
56076;12.24;7.61
56077;6.04;3.31
56078;4.22;2.02
56079;7.27;4.81
56080;13.54;10.05
56081;13.74;9.98
56083;5.31;2.59
56084;4.48;2.05
56085;6.13;
56086;3.38;
56087;3.76;2.71
56088;4.15;1.9
56089;7.98;6.05
56090;4.79;2.44
56091;10.25;6.25
56092;6.86;4.26
56093;11.44;8.52
56094;4.11;2.27
56096;5.02;3.29
56097;4.53;2.6
56098;4.17;1.47
56099;14.13;8.03
56100;12.1;9.15
56101;5.87;3.42
56102;9.54;7.04
56104;10.07;
56105;12.51;8.69
56106;5.24;2.34
56107;5.05;2.14
56108;6.21;3.69
56109;3.79;1.98
56110;12.75;9.06
56111;8.15;4.61
56112;9.6;7.29
56113;8.88;6.88
56114;3.88;2.33
56115;3.19;1.6
56116;4.23;2.29
56117;8.14;5.02
56118;4.8;2.12
56120;3.5;1.57
56121;6.57;2.68
56122;11.02;7.85
56123;8.09;5.69
56124;9.27;5.3
56125;6.85;4.78
56126;6.26;3.54
56127;12.3;8.59
56128;12.39;8.15
56129;16.47;12.53
56130;3.51;2.01
56132;2.12;
56133;6.7;4.23
56134;13.33;10.29
56135;6.39;3.96
56137;3.29;1.38
56140;7.54;5.31
56141;8.1;5.4
56143;5.18;2.12
56144;9.13;6.05
56145;12.56;9.08
56146;8.62;4.77
56147;5.61;2.94
56148;4.85;2.55
56149;5.73;3.48
56151;8.42;5.13
56152;6.61;3.42
56153;7.15;5.56
56154;7.58;5.35
56155;3.97;2.48
56157;6.02;3.16
56158;3.36;0.87
56159;6.12;4.49
56160;10.55;7.95
56161;5.29;3.04
56162;3.91;1.72
56163;13.02;8.93
56164;3.25;1.25
56165;6.91;4.01
56166;6.28;3.41
56167;3.46;1.58
56168;4.69;2.2
56169;4.45;2.18
56170;13.62;9.66
56171;8.42;5.54
56172;9.87;6.38
56173;7.86;5.49
56174;6.44;4.38
56175;5.17;2.83
56176;3.81;1.72
56177;5.35;3.09
56178;10.24;5.55
56179;4.02;2.01
56180;8.35;
56181;6.22;2.8
56182;13.23;8.91
56184;5.02;2.18
56185;2.73;1.05
56186;5.11;2.95
56188;8.32;5.05
56189;8.7;5.15
56190;8.89;6.23
56193;4.34;1.94
56194;6.32;4.26
56196;8.86;5.06
56197;6.89;4.46
56198;8.83;6.65
56199;13.11;8.61
56200;9.96;7.97
56203;11.83;8.6
56204;12.72;9.54
56205;3.78;2.22
56206;3.57;1.79
56207;10.0;6.06
56211;7.2;4.2
56212;7.09;5.05
56213;9.61;5.51
56214;3.66;1.75
56215;4.75;2.19
56216;7.59;
56218;6.43;3.11
56220;5.32;2.86
56221;7.33;3.72
56222;6.28;4.19
56223;6.94;3.97
56224;8.7;
56226;5.81;
56228;6.45;
56229;9.14;6.32
56230;13.86;
56231;3.07;1.42
56233;3.57;1.71
56234;4.11;2.09
56237;5.95;3.7
56238;10.18;
56239;5.95;3.57
56240;3.81;1.87
56241;4.27;2.45
56242;12.85;8.43
56243;3.49;1.53
56244;7.24;5.41
56245;11.4;7.17
56246;5.31;3.54
56247;3.97;2.39
56248;4.19;1.86
56249;9.43;7.7
56250;10.23;6.73
56251;4.49;2.01
56253;10.28;6.78
56254;6.1;4.06
56255;3.07;1.39
56257;15.56;8.92
56258;4.73;2.6
56259;3.25;
56260;5.49;2.0
56261;3.82;
56262;3.77;1.6
56263;3.8;2.01
56264;9.96;
57003;11.56;8.7
57007;;
57008;9.91;
57011;6.03;
57012;10.92;6.5
57017;3.78;2.01
57019;4.5;2.19
57021;6.25;3.06
57022;3.6;
57026;4.68;
57027;;
57028;6.0;3.63
57031;;
57032;7.46;4.44
57038;6.96;4.49
57039;3.14;
57041;4.97;3.75
57043;4.91;2.39
57046;6.76;
57047;8.05;4.45
57048;;
57049;6.22;3.03
57056;;
57058;18.93;12.38
57061;7.21;4.25
57067;3.66;1.71
57072;6.04;
57082;8.81;
57086;;
57089;16.38;9.98
57091;5.92;
57096;5.84;4.45
57097;8.29;4.5
57102;3.44;1.92
57104;4.81;2.5
57106;16.72;13.59
57111;;
57112;;
57123;8.79;5.46
57124;5.98;4.37
57125;;
57127;;0.0
57130;;
57132;13.5;9.03
57134;5.54;3.01
57139;8.76;
57140;;
57142;;
57143;8.06;4.8
57144;9.3;4.87
57145;;
57146;6.15;
57152;9.06;
57153;3.4;1.64
57155;5.66;3.61
57156;2.5;
57159;4.56;2.67
57160;7.59;4.26
57161;;
57162;3.74;
57163;9.04;5.69
57171;6.71;
57177;13.91;10.33
57179;4.47;2.48
57191;;
57193;3.68;1.84
57203;9.46;
57205;6.21;3.23
57206;5.04;2.65
57207;12.04;6.31
57209;8.79;5.25
57210;17.26;11.42
57211;4.08;
57213;8.9;6.32
57218;2.31;
57219;5.58;
57221;6.35;3.53
57224;6.53;3.21
57226;9.57;6.93
57227;10.82;6.5
57231;;
57234;6.29;
57240;10.81;6.41
57242;4.48;2.84
57245;;
57247;;
57249;;
57250;9.38;6.73
57254;9.13;6.24
57256;4.97;
57260;6.42;3.32
57261;6.62;
57263;5.48;
57267;9.79;
57269;3.63;2.02
57275;10.52;6.65
57282;7.04;
57283;6.08;2.9
57287;3.9;1.99
57288;7.21;4.01
57289;5.92;4.22
57297;;
57301;8.7;
57303;9.22;4.61
57306;7.43;4.13
57312;5.0;
57314;6.7;
57317;;
57318;;
57323;5.88;3.55
57332;13.0;8.07
57336;7.53;4.45
57343;5.07;2.29
57344;6.19;
57346;13.44;
57350;5.89;4.08
57351;;
57356;3.6;
57368;12.25;8.11
57370;5.68;3.69
57372;3.33;
57379;;
57382;4.78;
57390;9.88;7.88
57412;12.69;4.89
57413;8.83;6.57
57414;16.05;11.46
57415;2.63;
57427;16.22;8.55
57428;6.15;3.98
57433;4.96;2.01
57434;12.28;6.14
57441;5.5;3.51
57443;3.89;2.05
57447;2.52;1.05
57448;14.62;
57449;;
57452;2.69;
57455;;
57456;7.31;
57460;5.39;3.68
57463;8.22;4.37
57464;3.59;
57465;5.2;3.36
57469;6.02;2.81
57474;8.43;4.66
57477;8.16;5.72
57480;6.85;3.27
57481;5.44;2.96
57482;4.38;2.68
57483;15.78;12.98
57487;6.22;3.33
57488;10.99;
57489;;
57491;8.6;4.63
57498;4.81;2.6
57499;4.18;2.24
57500;;
57501;;
57508;9.71;6.35
57511;5.95;3.49
57512;;
57515;6.73;3.43
57521;5.12;2.32
57529;5.28;3.06
57531;7.27;
57534;4.5;2.72
57537;8.42;5.79
57539;;
57540;7.01;4.33
57542;7.93;
57545;4.05;2.48
57546;;
57548;;
57553;;0.0
57556;9.46;6.37
57557;7.59;4.64
57562;5.24;
57564;14.67;10.78
57566;4.17;2.59
57572;8.1;6.05
57575;2.25;
57576;5.12;
57582;5.1;3.4
57588;6.83;4.9
57589;8.17;4.09
57591;7.65;4.65
57593;3.5;
57596;12.6;
57597;9.43;5.62
57598;2.43;
57599;;
57601;4.54;2.02
57602;2.26;
57603;7.69;4.64
57606;9.24;5.38
57610;;
57613;;
57615;11.36;
57616;5.88;3.21
57618;8.86;5.38
57619;19.18;
57620;4.84;2.73
57622;5.24;2.02
57623;13.72;8.48
57624;5.46;
57628;9.86;5.72
57630;10.24;6.01
57631;10.6;6.27
57634;2.54;
57638;5.09;2.83
57639;8.33;
57642;6.17;3.17
57645;2.84;
57647;6.59;4.47
57653;;
57655;6.0;
57658;7.15;
57659;5.97;3.78
57660;9.54;5.98
57662;;
57663;5.24;2.9
57666;4.88;2.23
57668;6.54;3.96
57669;10.76;7.58
57672;7.58;3.99
57677;3.76;
57678;3.7;1.56
57679;;
57683;6.37;4.54
57690;5.23;3.31
57696;4.74;
57707;4.29;
57708;1.8;
57712;13.22;9.08
57716;4.44;
57724;5.98;3.47
57731;6.09;3.28
57732;10.0;6.15
57734;;
57740;7.63;
57741;15.19;
57743;;
57745;7.93;
57751;7.07;5.41
57752;4.57;3.14
57756;;
57757;5.41;2.65
57764;6.28;2.64
57765;3.4;
57767;2.66;
58002;12.42;7.64
58003;8.85;5.9
58004;15.43;11.11
58010;14.14;10.35
58024;16.06;
58025;11.54;
58030;13.77;
58037;9.18;6.23
58041;16.37;
58046;14.44;10.74
58051;7.52;5.25
58054;;
58055;10.43;7.61
58057;8.0;
58059;15.24;11.01
58062;25.74;17.57
58064;14.2;9.66
58065;17.62;13.15
58072;7.57;
58079;23.02;16.82
58080;15.7;
58083;17.03;11.89
58085;16.25;11.8
58086;14.25;9.45
58087;11.67;9.03
58088;5.58;2.59
58095;14.3;8.72
58102;13.98;10.21
58104;10.0;7.63
58105;16.84;
58106;10.58;
58108;;
58109;16.13;11.88
58110;12.64;
58115;16.3;
58117;11.97;7.43
58118;16.23;11.18
58121;7.82;4.87
58126;8.73;
58131;11.15;5.86
58134;13.14;8.2
58138;10.73;
58144;15.87;11.69
58145;18.52;14.36
58146;17.46;11.91
58148;12.99;8.44
58149;12.96;9.55
58151;14.15;8.46
58152;10.95;7.69
58160;5.16;3.5
58168;13.64;
58180;12.16;8.37
58182;17.39;11.76
58185;11.02;6.46
58190;22.15;15.19
58193;10.55;6.17
58194;14.94;9.43
58205;12.18;7.56
58212;9.23;
58214;10.6;6.84
58215;14.37;10.98
58218;15.41;10.95
58220;13.41;10.12
58223;16.62;10.08
58225;21.1;
58227;15.46;11.72
58232;12.39;8.31
58238;5.28;3.17
58246;14.77;9.46
58250;9.78;5.79
58254;9.69;
58264;17.99;13.79
58267;29.26;15.15
58269;15.28;
58271;11.36;
58272;17.65;
58273;4.96;
58278;8.1;5.64
58285;17.42;
58286;17.96;12.45
58298;;
58300;6.4;3.08
58303;5.54;3.53
58304;18.9;13.77
58309;10.29;7.52
59002;6.86;3.39
59005;3.2;1.45
59007;5.92;
59008;8.19;4.67
59009;4.36;1.7
59011;3.67;1.8
59012;8.44;5.0
59013;3.51;
59014;11.23;6.3
59015;5.94;3.58
59016;2.64;1.38
59017;8.17;3.93
59018;5.39;2.62
59019;4.53;
59021;3.35;
59022;3.25;1.44
59023;5.15;
59024;6.73;4.0
59025;2.93;
59026;7.74;5.56
59027;5.43;3.37
59028;4.78;2.78
59029;5.38;2.99
59032;7.41;3.89
59033;8.17;3.93
59034;2.09;
59035;6.45;3.22
59036;20.5;11.66
59037;8.03;4.51
59038;4.72;
59039;5.67;
59041;6.27;3.59
59042;3.86;2.07
59043;5.14;2.44
59044;3.16;1.17
59046;5.32;
59048;;
59050;;
59051;5.99;3.45
59052;4.09;2.12
59053;8.14;4.97
59054;4.95;
59057;6.93;
59063;10.3;5.58
59064;3.85;
59065;9.71;6.29
59067;6.7;2.96
59068;10.17;5.91
59071;5.17;3.44
59073;;
59074;7.13;3.41
59076;11.32;
59079;6.32;3.57
59080;3.73;2.46
59081;9.24;
59082;2.28;
59084;5.63;3.13
59086;4.05;2.49
59087;4.2;
59088;2.62;
59089;5.18;
59090;3.07;1.58
59091;4.78;
59092;5.98;3.56
59094;7.27;3.97
59096;4.11;1.91
59098;3.06;1.14
59099;6.42;3.88
59102;7.65;
59103;5.48;
59104;6.38;3.45
59106;3.47;
59107;5.12;2.34
59109;;
59110;2.54;
59112;8.05;4.93
59113;3.45;
59114;4.89;3.02
59115;10.48;6.89
59117;5.83;3.14
59118;6.52;4.1
59120;4.65;2.52
59122;11.39;6.88
59124;2.8;1.57
59126;5.44;2.47
59127;;
59128;10.57;8.07
59129;4.55;3.33
59130;5.76;
59131;3.32;1.12
59132;6.17;3.52
59133;2.75;
59135;9.1;5.38
59136;14.11;9.02
59139;10.46;5.87
59143;3.36;1.64
59146;2.53;1.55
59148;;
59149;7.54;4.84
59151;8.12;6.13
59152;3.89;1.86
59153;11.88;7.71
59155;4.58;1.95
59156;2.42;
59157;12.78;9.46
59158;4.66;2.77
59159;;
59160;7.89;5.01
59163;5.86;2.4
59164;;
59165;3.64;1.46
59166;4.37;
59167;;
59168;5.38;3.15
59170;7.85;5.56
59171;0.0;0.0
59172;13.4;8.76
59173;2.77;
59174;;
59177;9.35;5.14
59178;11.47;6.56
59179;5.28;3.26
59180;3.08;
59182;;
59183;7.3;3.92
59184;9.35;5.04
59185;5.06;
59187;;
59189;2.28;
59192;4.48;
59193;4.68;1.86
59194;6.68;4.51
59195;;
59196;5.08;2.45
59197;3.6;1.8
59198;9.27;
59200;8.21;
59201;;
59202;3.66;1.31
59203;3.99;
59205;7.45;4.17
59206;7.54;3.7
59207;7.2;4.01
59208;;
59210;4.3;2.6
59211;6.98;
59212;4.51;1.94
59215;3.28;
59216;;
59217;;
59218;10.68;6.47
59220;4.49;2.22
59221;7.18;2.94
59222;4.42;2.21
59224;7.48;4.88
59225;7.22;4.62
59226;14.58;11.08
59227;5.02;3.09
59228;2.95;
59229;5.24;
59230;6.84;4.24
59231;7.69;4.09
59233;9.62;
59234;8.33;5.24
59237;6.08;
59239;4.66;2.14
59240;;
59241;9.35;
59242;6.35;
59244;6.31;3.79
59247;3.52;
59249;11.15;7.21
59250;3.58;1.16
59252;4.48;1.62
59253;8.26;4.61
59256;6.15;3.0
59257;4.0;
59258;5.9;3.22
59260;3.59;1.89
59261;10.28;7.32
59262;5.09;2.96
59264;8.26;4.41
59265;5.11;3.34
59266;3.13;1.54
59267;;
59268;5.27;2.68
59269;4.88;2.6
59271;2.66;1.52
59272;6.17;3.78
59273;6.5;3.02
59274;8.77;
59275;;
59276;2.78;1.53
59278;4.0;2.39
59279;5.14;3.07
59280;6.54;
59281;3.54;
59283;;
59284;6.09;3.82
59285;8.28;4.95
59286;4.74;2.22
59288;4.83;2.76
59289;8.1;5.64
59290;;
59291;9.58;5.56
59292;6.38;2.75
59293;6.54;3.76
59295;6.19;2.95
59299;3.56;1.32
59301;5.68;3.77
59302;6.32;3.44
59303;2.88;
59305;4.8;
59307;5.44;
59308;5.63;
59309;4.55;2.76
59312;10.59;
59313;3.88;
59314;4.31;2.52
59316;3.49;2.0
59317;4.98;2.74
59318;5.87;
59319;2.46;
59320;3.61;
59322;7.16;4.17
59324;9.44;5.23
59326;4.85;
59327;4.94;3.36
59328;4.42;1.86
59329;6.59;3.85
59331;9.45;5.33
59332;9.37;4.35
59334;4.24;2.12
59335;4.88;3.03
59336;6.23;4.29
59338;;
59339;2.58;1.06
59340;5.41;1.68
59343;3.32;1.21
59344;7.56;3.66
59345;6.21;3.87
59346;3.92;1.77
59348;5.24;3.07
59350;8.77;3.94
59351;10.41;5.95
59352;4.34;1.2
59353;9.03;
59356;3.64;1.93
59357;4.12;2.3
59358;5.63;
59359;3.85;2.51
59360;6.64;3.14
59361;9.4;5.25
59364;3.42;
59365;11.89;7.74
59367;3.81;1.8
59368;5.36;2.18
59369;6.7;3.58
59374;7.32;
59375;5.61;3.61
59377;9.91;6.01
59378;4.43;1.59
59381;4.97;
59382;10.27;8.18
59383;7.3;4.17
59384;8.32;5.24
59385;7.64;4.03
59386;3.12;1.02
59387;4.58;2.29
59388;3.21;
59389;5.64;3.57
59390;5.54;2.82
59391;5.88;
59392;9.51;5.52
59395;11.43;
59397;5.33;
59398;2.51;1.15
59399;4.03;
59400;5.93;3.07
59401;3.73;1.6
59403;4.11;
59405;;
59407;5.19;
59408;3.62;1.67
59409;5.82;3.63
59410;5.1;2.09
59411;4.95;2.77
59412;7.95;
59414;4.29;2.1
59416;5.53;3.77
59418;8.04;4.11
59419;4.68;2.11
59420;0.0;0.0
59421;3.94;1.53
59423;3.16;
59424;9.88;6.17
59426;2.16;0.91
59428;5.54;2.42
59429;5.55;3.81
59431;3.78;2.12
59433;4.91;
59435;5.49;2.75
59436;5.32;
59437;4.08;
59438;;
59440;9.21;4.13
59443;;
59444;5.65;
59445;4.6;
59446;5.36;
59447;8.54;4.59
59448;6.45;
59449;5.78;3.19
59450;7.07;
59452;3.96;2.45
59453;4.32;
59455;8.51;5.29
59456;5.03;2.58
59457;4.23;2.33
59458;2.88;
59459;5.13;2.51
59462;3.92;1.91
59463;6.72;3.23
59464;6.74;3.87
59465;5.13;
59466;3.19;1.59
59467;8.63;5.08
59470;3.49;1.32
59471;4.53;2.49
59474;11.71;7.38
59475;6.05;4.28
59476;4.28;2.78
59477;3.89;2.42
59479;6.07;3.62
59481;10.7;5.93
59482;4.03;1.26
59483;;
59484;10.16;6.46
59485;7.93;4.39
59486;4.81;2.94
59487;2.4;
59488;5.69;3.1
59489;5.08;3.0
59491;8.96;5.46
59492;;
59495;5.15;3.51
59497;4.38;2.74
59498;;
59499;4.35;2.3
59501;3.83;
59502;9.7;6.35
59504;6.44;3.97
59505;5.14;
59507;4.57;2.12
59508;2.79;1.09
59509;3.82;2.04
59512;11.22;6.6
59514;8.29;3.9
59515;8.02;
59517;7.35;
59519;4.76;2.38
59520;5.88;3.41
59522;2.83;
59523;3.34;2.2
59524;4.5;2.25
59525;8.64;5.65
59526;8.95;5.35
59527;4.69;1.81
59528;9.58;6.34
59532;12.5;12.5
59533;8.44;5.39
59534;9.8;
59535;5.02;2.59
59536;;0.0
59538;;
59541;6.74;
59543;8.33;6.1
59544;6.68;3.77
59546;4.77;
59547;9.55;6.53
59548;6.16;
59550;5.04;2.77
59551;3.47;
59553;3.32;1.29
59554;;
59555;11.36;7.52
59557;4.62;2.41
59558;7.76;5.63
59560;4.63;2.43
59564;9.65;6.17
59566;1.73;0.68
59568;;
59569;6.91;3.52
59570;4.47;
59571;9.6;6.06
59572;10.37;6.75
59574;7.12;3.92
59575;;
59576;2.13;
59577;5.37;
59578;4.73;2.73
59579;3.63;
59580;7.1;3.91
59581;5.22;2.53
59582;4.18;
59585;4.21;1.38
59586;4.18;2.7
59587;5.05;
59588;2.16;1.03
59589;6.64;4.07
59590;3.8;
59591;7.45;
59592;3.41;1.52
59597;5.19;
59598;1.94;1.15
59599;6.88;3.39
59600;3.47;
59601;9.16;5.07
59602;3.99;
59603;8.9;5.05
59604;9.82;5.06
59605;2.1;
59606;12.35;6.14
59609;2.76;
59610;9.03;5.88
59611;2.8;1.3
59613;5.27;
59614;10.14;6.86
59615;4.88;2.77
59616;7.04;4.36
59617;;
59622;6.4;
59624;12.42;7.83
59629;3.62;
59630;2.99;1.16
59631;8.71;5.48
59632;8.39;5.56
59633;;
59636;3.19;1.2
59638;2.56;
59639;3.98;
59640;5.86;
59641;2.36;
59645;7.33;
59646;3.63;1.22
59647;5.29;3.3
59648;4.38;1.9
59650;4.33;2.12
59651;8.15;5.32
59652;14.8;
59653;3.08;1.45
59654;7.59;4.48
59656;3.18;1.77
59658;;
59659;12.74;8.15
59660;3.65;1.08
59661;;
59663;4.63;2.85
59664;;
59666;5.37;2.84
59667;;
59668;4.91;2.54
59670;2.3;
60001;4.85;
60005;3.34;
60006;4.84;2.71
60007;3.5;1.47
60009;4.62;2.45
60010;5.08;3.56
60012;3.94;2.85
60013;2.11;
60016;;
60017;7.23;
60023;4.14;
60025;6.68;2.94
60029;4.72;3.11
60035;;
60041;2.34;
60042;3.28;
60044;3.19;
60045;9.2;4.4
60047;4.06;
60048;;
60050;;
60051;;
60053;7.63;
60055;;
60057;7.16;3.39
60060;6.25;
60062;;
60065;5.51;3.1
60066;;
60068;6.02;4.07
60069;4.82;
60070;;
60074;2.82;
60081;;
60082;5.92;
60086;4.2;2.84
60088;4.48;2.37
60090;;
60091;6.63;
60099;0.0;0.0
60102;2.68;
60103;5.19;2.4
60104;9.84;4.64
60106;3.49;1.46
60107;2.99;1.46
60116;4.95;2.72
60119;6.01;3.63
60123;;
60124;9.09;
60129;3.88;
60130;4.88;2.55
60134;2.92;1.56
60136;;
60137;;0.0
60138;6.11;3.39
60139;6.15;2.72
60141;8.02;4.03
60142;4.25;1.42
60143;7.04;3.4
60144;;
60145;4.42;
60146;7.58;
60149;4.21;1.56
60150;9.28;2.47
60151;4.79;2.17
60154;5.31;3.03
60155;4.75;2.94
60156;7.57;3.68
60157;7.03;3.41
60159;8.24;3.73
60161;;
60163;7.47;
60164;5.95;
60166;6.17;2.26
60167;7.44;
60168;;
60171;;
60172;4.99;2.8
60173;11.2;8.12
60175;10.98;6.86
60176;5.65;2.83
60178;7.61;4.68
60179;;
60180;6.38;
60181;5.71;
60183;;
60185;6.99;3.73
60188;7.59;5.18
60189;8.01;
60191;8.39;
60197;;
60198;7.3;
60199;;
60203;7.32;
60205;;0.0
60208;;
60209;4.38;
60210;;
60211;12.5;
60212;3.59;
60213;7.39;4.85
60215;4.87;
60218;2.0;
60221;8.17;4.58
60223;5.19;2.6
60225;3.75;
60227;;
60230;6.41;
60232;7.29;
60233;12.6;8.21
60234;5.69;2.26
60235;7.65;
60238;4.21;1.91
60239;5.06;
60245;7.74;4.95
60247;;0.0
60253;6.34;
60259;;
60263;;
60265;4.49;
60267;;
60273;4.68;
60277;3.89;
60282;6.85;4.56
60284;4.62;3.17
60286;10.1;5.71
60291;10.47;7.81
60292;;
60298;6.67;
60299;7.38;
60301;;
60302;3.43;
60303;;
60312;;
60313;4.47;3.16
60316;;
60319;6.85;
60321;3.91;
60324;5.05;
60325;5.65;2.77
60330;3.69;
60332;;
60333;5.67;3.68
60335;;
60336;;
60337;;
60338;3.86;2.15
60342;6.09;3.22
60343;;
60344;;
60346;6.04;3.13
60348;;
60350;5.8;2.72
60353;;
60354;0.0;0.0
60355;4.21;
60356;5.49;
60357;;
60360;7.9;4.56
60364;;
60367;;
60368;9.95;4.59
60369;3.91;
60370;3.16;
60372;;
60373;3.53;
60374;4.22;2.77
60375;;
60376;;
60378;;
60380;5.82;2.26
60382;7.6;2.95
60386;6.8;
60387;9.61;6.9
60391;;
60393;7.72;
60394;;
60395;8.82;5.44
60396;6.17;
60398;2.1;
60401;;
60402;5.04;2.35
60403;7.27;4.61
60404;3.77;
60405;5.49;2.86
60406;;
60409;4.61;2.71
60414;9.88;7.26
60422;;
60428;;
60429;;
60430;5.97;
60433;4.97;
60434;;
60435;;
60436;;
60439;6.78;4.0
60440;;
60442;;
60443;5.42;
60446;6.21;3.51
60447;4.52;
60450;5.72;3.14
60451;2.11;
60454;3.46;
60456;6.18;3.56
60458;;
60459;;
60460;;
60462;5.0;2.69
60463;7.09;4.42
60464;3.83;
60470;4.75;
60471;12.82;7.15
60472;;
60477;5.25;
60479;3.74;
60480;5.06;
60482;3.34;1.7
60485;;
60486;5.4;
60487;;
60489;;
60490;;
60491;9.42;6.17
60494;7.41;4.32
60495;;
60498;5.63;
60500;4.57;2.12
60501;4.67;2.0
60506;6.27;
